3645, 0.40,27.28,11.60
3617, 0.15,54.40, 8.73
3540, 0.02,45.53, 0.82
3460, 0.00, 0.00, 0.00
3443, 0.00, 0.00, 0.00
3355, 0.00, 0.00, 0.00
