3645, 0.42,25.41,11.48
3617, 0.19,62.60,12.50
3540, 0.13,61.24, 8.75
3460, 0.00, 0.00, 0.00
3443, 0.24,89.84,22.56
3355, 0.06,133.22, 7.85
