3645, 0.44,26.94,12.72
3617, 0.15,50.36, 8.27
3540, 0.01,52.06, 0.70
3460, 0.00, 0.00, 0.00
3443, 0.00, 0.00, 0.00
3355, 0.00, 0.00, 0.00
