3645, 0.43,27.17,12.38
3617, 0.17,58.21,10.54
3540, 0.02,46.93, 0.88
3460, 0.00, 0.00, 0.00
3443, 0.00, 0.00, 0.00
3355, 0.00, 0.00, 0.00
