3645, 0.47,25.43,12.61
3617, 0.20,64.55,13.56
3540, 0.12,57.46, 7.33
3460, 0.00, 0.00, 0.00
3443, 0.20,90.97,19.25
3355, 0.05,134.58, 7.33
